hour,SOC,DOC,MBC,EEC,CO2
0,53.60590075209108,0.19080779944289697,0.6707317073170732,0.013414634146341465,0.0011000000000000003
10,53.59172376512138,0.19506314624571416,0.6723607759910643,0.013414711101235677,0.0016542964267641158
20,53.59363458242392,0.19526635241672785,0.6719585806655325,0.01341485726733185,5.690968037692817e-4
30,53.58570079247771,0.19778611021558237,0.6728378392721968,0.013415005562481966,0.002447502810468196
40,53.579350692299904,0.19961971417790736,0.6735768260086391,0.013415274546223446,5.88237143775953e-4
50,53.580528869184235,0.19967876508645177,0.6733527401971523,0.013415527765134841,0.0017275926338918945
60,53.56723603864943,0.20285827924729588,0.6750488010626435,0.01341588415480488,0.0012063159592154839
70,53.57158593405814,0.20195842984716444,0.6744751226205882,0.013416273286529572,8.1481111337628e-4
80,53.55864011818029,0.20492751589115735,0.6761616777455196,0.013416705708169262,0.002359931194603621
90,53.55782282614279,0.2050115495828156,0.6763030073695476,0.013417264069971225,5.569436941352992e-4
100,53.55497019505926,0.20568961162340618,0.6766831698156974,0.013417808632227394,0.0023937643034970422
110,53.54521914857363,0.20746211947617252,0.6780581551401759,0.013418480998507343,8.568200162974095e-4
120,53.54981730153289,0.2064249291623389,0.677491095050021,0.013419151797214864,0.0012694892363573997
130,53.53281317051749,0.20992821573670284,0.679783962852692,0.013419939349941875,0.0018968533754122711
140,53.5376702020922,0.20873236333913173,0.6792126340900733,0.01342079056672835,6.526526780297557e-4
150,53.52771792141191,0.21038521064731094,0.6806656167098749,0.013421652962128659,0.0027719635362964063
160,53.52092697981717,0.21126596723449825,0.6817180814929408,0.013422692866460964,6.690152905750647e-4
170,53.52442984405622,0.21033637958077953,0.6813428851801197,0.013423712051804707,0.0019437833855748625
180,53.507353287138464,0.21347365596172382,0.6837328877229417,0.01342484535745772,0.0013597613304293587
190,53.51195934045461,0.21218454362331932,0.6832436888553454,0.01342608274095608,9.193214353316122e-4
200,53.49943618833101,0.21431561116693004,0.6850526197125815,0.013427335402793507,0.0026354918317176546
210,53.4965749852804,0.21421339619138716,0.6856353060192861,0.013428758423027055,6.270375084097787e-4
220,53.497063135596704,0.21366392803222203,0.6857300006164767,0.013430167534332996,0.002657212361478898
230,53.48431634732401,0.21575403841160445,0.6875873642630866,0.013431698701902818,9.582022153552871e-4
240,53.48922476653589,0.2142497488431887,0.687115778829278,0.013433270399732656,0.0014139410891067733
250,53.47244169066023,0.21705825061253092,0.6895333775685412,0.013434917962869117,0.0021008098684774123
260,53.47394768427523,0.21604078362329585,0.6895598822955055,0.013436715567672203,7.283924817701919e-4
270,53.46601433788305,0.2169437800735665,0.6908412316825642,0.013438514901930407,0.0030568578271269265
280,53.456699232364834,0.21780279993187998,0.692367684936589,0.013440505965728856,7.440368579202199e-4
290,53.459405768723364,0.2164801144377379,0.6922638098010518,0.013442515672640602,0.002145410264222169
300,53.44127885985378,0.2193855752199472,0.6948998712576815,0.013444659503026552,0.001502185591135042
310,53.44560872828019,0.21775680709289835,0.6945790173676798,0.013446917145178785,0.0010167495676913787
320,53.43134796340887,0.21978250406102454,0.6967316507129612,0.013449212631638724,0.0028959402508628965
330,53.42746752465089,0.21939572138528088,0.6975831844347612,0.013451706933505564,6.940920031454956e-4
340,53.42517738489068,0.21887596626469144,0.6981965340188917,0.013454202522453986,0.0029183991478306166
350,53.409149734326526,0.22103159387189752,0.7006274487804044,0.013456887959878457,0.001059084859776759
360,53.413978729978005,0.2191419467810716,0.7002915379953316,0.013459641891852538,0.0015570873753842209
370,53.39474845470115,0.2220299816808896,0.703123923767613,0.013462491115838807,0.002309061460923926
380,53.39578711683009,0.22068104097117522,0.7033345225964724,0.01346551866990883,8.04557914281504e-4
390,53.3864493338142,0.22145606239723625,0.7049064023994195,0.013468559277544936,0.003347402320159847
400,53.375408889778015,0.2222945918033912,0.7067536210534294,0.013471823557922785,8.213692655037468e-4
410,53.3777771249094,0.22064555723462034,0.7068091852737771,0.013475118453456305,0.0023512035687079857
420,53.35694141140082,0.22364505555133546,0.7098918577809932,0.01347857321487422,0.0016503134779126767
430,53.361092043352244,0.22167617004893725,0.7097053169112767,0.013482164904148206,0.0011181061414503872
440,53.34461309417074,0.22379558570858665,0.7122274765008031,0.013485808120292379,0.0031672281325741455
450,53.33963455449435,0.22319074576499542,0.7133325771313827,0.013489681365139877,7.647136953687554e-4
460,53.33650801284218,0.22243003401769756,0.7141610318159481,0.013493567573315166,0.003186440771540637
470,53.31801287911761,0.22474299231915165,0.7169841908561165,0.013497670198230234,0.0011637364403360086
480,53.32257691615843,0.2225429145588989,0.7167866092100176,0.013501858946474458,0.0017052403593471402
490,53.301962301792486,0.22575073886758817,0.7197813870695898,0.013506152293467166,0.0025259442716816564
500,53.302861188528084,0.223988801615946,0.7201250561729907,0.013510633599418181,8.839545010541323e-4
510,53.29177675728622,0.22473243230806234,0.7220111139720932,0.013515133484097984,0.0036484111874164125
520,53.27765777424577,0.22577885486674798,0.7243412163703152,0.013519891587521139,9.031577142412127e-4
530,53.27592994754644,0.2242171999153629,0.7251037436373494,0.01352472845153748,0.002572412193291295
540,53.25286358346363,0.22727318905162397,0.7285412165532971,0.013529791934705928,0.0018093876916083066
550,53.257297558161206,0.2249725506075518,0.7283919743595559,0.013534984688974322,0.0012268937130222415
560,53.238888622864295,0.22776909657185704,0.7310795755500095,0.0135402430238539,0.003464189723184186
570,53.23282277846471,0.22693272888569002,0.7324233862292874,0.013545740407637966,8.422583627215836e-4
580,53.22866176940197,0.2259038511854075,0.7334911671296039,0.01355125939138731,0.003478684999970694
590,53.20757764162649,0.2282132639611801,0.7367351505663277,0.013557027178592522,0.001277433361357974
600,53.21197387133297,0.2256116465685936,0.7366637166639399,0.013562895345626578,0.0018650302895377932
610,53.199355656927935,0.22691088744305019,0.7386776946554833,0.013568823468933924,0.0027332208855617495
620,53.198440053956595,0.2252884973225979,0.7393138941797391,0.01357488151043186,9.625457742396844e-4
630,53.18506858902143,0.22648745264188674,0.741493837412343,0.013580997034218991,0.003949703387358036
640,53.1703492853235,0.22740142999231674,0.7439504383845637,0.013587394170764142,9.844326003904161e-4
650,53.17181162386003,0.22514888031243452,0.7443192680236806,0.013593844785519551,0.002779100829153791
660,53.146906281315566,0.22846707636806202,0.7480033126211918,0.013600483457763485,0.0019603012976476975
670,53.15084550427298,0.2258361032426685,0.7480216685710236,0.013607280746554736,0.0013301885806431366
680,53.12907592026591,0.22852527522714483,0.7513073949523624,0.013614152847504847,0.0037347855308268244
690,53.12357989875571,0.22731911769759333,0.7526323563833336,0.013621297762444473,9.133140950724682e-4
700,53.111589241143434,0.2269910125506818,0.7548933712409155,0.013628539341365528,0.003757050154421219
710,53.08701132933037,0.2300947932334102,0.7585396736942448,0.013636082033331286,0.0013911740577498407
720,53.08766854499794,0.22781944787663042,0.7590376586480799,0.01364374545671158,0.002030187049011863
730,53.05963500811407,0.2315540958293869,0.7631307081340637,0.013651617383872522,0.0030014935093753466
740,53.05911609763067,0.2290181044123959,0.7638795892355065,0.01365970720019978,0.0010589974517488626
750,53.0406602254564,0.23033071081541756,0.7668640141885666,0.013667889647569417,0.004317229015099249
760,53.0254528610133,0.23066465605331798,0.7694851591573114,0.013676394690419806,0.0010810915691941252
770,53.02303968246986,0.22845133462567474,0.7704870268181757,0.013684958569783209,0.00303722544070686
780,52.99319853229701,0.23208230112856645,0.774879471764529,0.013693812232958723,0.002148915390764137
790,52.99482382932986,0.2291184162475647,0.7753455669600976,0.013702830711731987,0.0014595261362981488
800,52.96774150600025,0.23212643753169956,0.7794056628521228,0.013712001113064974,0.00408241173715229
810,52.96056374021675,0.2305900592812577,0.7810460738404158,0.013721478756340217,0.001004175284700074
820,52.94850014915705,0.2295862928037136,0.7834174747201539,0.01373105087612397,0.0040900291868397
830,52.92397200063546,0.23178374876318827,0.7871896407104104,0.013740939965462334,0.0015161707802768196
840,52.924831065579774,0.22901316463466928,0.7877276555087981,0.013750942906842584,0.002203705908584286
850,52.893317740243134,0.23296429661882734,0.792299740507467,0.013761154692302153,0.003254457014262218
860,52.89102159130006,0.23028760713717214,0.7933437622457181,0.013771625053858339,0.001153491505831838
870,52.86984316658188,0.2313226729368639,0.796796075284612,0.013782219545232132,0.004665361648832073
880,52.85571693712084,0.23089454920284244,0.7993451845023626,0.013793154048399219,0.001172246257569314
890,52.85344482470441,0.2286644092244146,0.8002862415336772,0.013804112325884752,0.0032752886367874248
900,52.82038354220549,0.23295673383926854,0.8050155647025057,0.013815353151399232,0.0023268349378819672
910,52.8218266756901,0.22953222872731507,0.8055757234649186,0.013826779594856455,0.0015801285519564058
920,52.79129660868514,0.23314435392379124,0.8100229720436999,0.013838362575772504,0.0044080896655228465
930,52.78298199101703,0.23138089793180697,0.8118539738912413,0.013850281069952846,0.001090372816099242
940,52.76955146442109,0.23061185266682585,0.8143493584006207,0.013862273233150849,0.00441447306271328
950,52.740976484513325,0.23326064416278836,0.8186333626374668,0.013874628668104728,0.0016468214590906328
960,52.73997659984839,0.23004560992843637,0.8195413755761425,0.013887115288795935,0.002385249068550753
