hour,SOC,DOC,MBC,EEC,CO2
0,53.60230547550432,0.11420612813370475,0.6707317073170732,0.013414634146341465,0.0011000000000000003
10,53.5881335801451,0.11832133007587436,0.672385198919786,0.013414708804701619,0.0016756882890144951
20,53.59117842120513,0.11809808374299048,0.6718687254635931,0.013414860488384807,5.747251998904108e-4
30,53.58402711602163,0.11999493438995537,0.6727384260775997,0.01341499268605836,0.00247968538052872
40,53.578358887958004,0.12124551147844638,0.673475706655734,0.013415257349969907,5.968045310743947e-4
50,53.578517998487584,0.12085911503799453,0.6735366273413179,0.013415516196448105,0.0017478393477712414
60,53.56377178971748,0.12400784486118863,0.6754853963921218,0.013415901124882315,0.0012328295830023304
70,53.56944588587356,0.12293919044619762,0.6747022812677353,0.013416336867413005,8.291030276192092e-4
80,53.559677761258676,0.12498053550107568,0.6760052261180314,0.013416769759129074,0.0024060537620341116
90,53.55857852190165,0.12490718606389815,0.6762257232637405,0.013417317760486255,5.674341646248357e-4
100,53.557839328764864,0.1248219908148227,0.6763927936030641,0.013417848021602029,0.0024299400891060565
110,53.54531167550922,0.12691751629498982,0.6781777004377668,0.01341850760320273,8.771785369080287e-4
120,53.5510221402746,0.12544155542137192,0.6775046811367417,0.013419202236532948,0.0012913846251641453
130,53.53562071011915,0.12825998703924218,0.679644552185247,0.013419952489971364,0.0019406693182135925
140,53.538176406367,0.12712740040177026,0.6794627018269922,0.013420829988355115,6.660513246976272e-4
150,53.53146380720033,0.1280036530490971,0.6804937517835563,0.01342169962364427,0.0028266868236883447
160,53.52339621183438,0.12872250185461376,0.6817943984648925,0.013422734961682687,6.83705951910106e-4
170,53.5267857483124,0.127489973398326,0.6815025335285114,0.013423778653056906,0.0019771793515444554
180,53.5127223940224,0.12939022206847708,0.6836073970415392,0.013424915515054633,0.0013842378826719893
190,53.517959884652875,0.12775817706480888,0.6830824769430422,0.013426135306207754,9.301033831606299e-4
200,53.506561554542785,0.12928451134849714,0.6848098317170468,0.013427378309488862,0.002673044686681952
210,53.50532097719386,0.128560596469277,0.6852370278970946,0.013428765234486537,6.331353406611657e-4
220,53.49905030162642,0.1285943816702804,0.6863996138709393,0.013430185463679316,0.002694127173057274
230,53.4850718873126,0.13031776128842865,0.6885353550081624,0.013431810016445353,9.759247878169397e-4
240,53.48931237005982,0.12873319465306204,0.6881958855442328,0.013433464775765168,0.0014333690052449812
250,53.47046101962259,0.13148933319738554,0.6909657590165386,0.013435243358609704,0.0021488664423376766
260,53.472790631422896,0.13002733509904377,0.6909356960226772,0.013437174543187644,7.407522217224874e-4
270,53.465267339801,0.13045582335098435,0.6922308780876021,0.013439114231522633,0.0031084226331103836
280,53.45691878592577,0.13065503155108207,0.6937133025257327,0.013441241472644085,7.555137523485983e-4
290,53.46004728353929,0.12913215286622787,0.6935722504841264,0.01344337507326887,0.0021674531095554513
300,53.44090820983566,0.13178148084917723,0.6964189191565868,0.01344565837513801,0.0015295453225385887
310,53.446191837704056,0.12982893912026516,0.6959940762912307,0.013448057221093795,0.001028132564609353
320,53.4316312445908,0.13169102728124346,0.6982159473973064,0.013450489302515582,0.0029448355569420396
330,53.42863536833234,0.1307935708519704,0.6990130683828379,0.0134531305967323,7.029081504459358e-4
340,53.42649738895497,0.13016197275258082,0.6996128766758217,0.013455758186048111,0.002949909473298983
350,53.40983208602935,0.13203333016609883,0.7021944297074312,0.01345859442505646,0.0010763346799048106
360,53.41524310182205,0.13006295989869332,0.7017663474344747,0.013461489408553278,0.0015729871959185714
370,53.3946476891419,0.1330157438559203,0.7048022381514099,0.013464483082272645,0.002356089732602004
380,53.397318997241385,0.130980207445653,0.704867767156995,0.013467671537933884,8.141365522206221e-4
390,53.388822562667706,0.13157624948531774,0.7063161926863087,0.013470841582066543,0.003392499041440807
400,53.378219182875746,0.13190635906930245,0.7081798296568802,0.013474244396832792,8.323066743064564e-4
410,53.380932667290494,0.13009288991433027,0.7082047232106088,0.013477661547055682,0.0023690557853125373
420,53.35910456934549,0.13293124889782246,0.7114760589299113,0.013481256723979096,0.0016778426819067233
430,53.364376820133,0.13045761088357785,0.7111989666647716,0.013484991433131739,0.0011265754541313312
440,53.347577422621264,0.13243744328603707,0.7137902369719039,0.013488773373049307,0.003211343807452022
450,53.34204159554089,0.13172619537187044,0.715002773697128,0.013492788989683011,7.7409072692567e-4
460,53.336477984416845,0.13119272547823396,0.716192763216198,0.013496846175670752,0.0032266902447812213
470,53.3184867593229,0.13287339295866027,0.7190384701483375,0.013501150756010088,0.0011826490309622738
480,53.319228277775764,0.13079805537890452,0.7194710707506417,0.013505549599493122,0.0017252940611781652
490,53.29548464583164,0.13373739014776506,0.7230364116368524,0.013510124927465821,0.002579484494603616
500,53.29608668095589,0.1316090275500889,0.7234960492394886,0.013514904459324338,8.964845717421379e-4
510,53.28223842948963,0.13237765784813318,0.7258333661578704,0.013519744369558558,0.003714182307075068
520,53.26987489456202,0.1326239137570303,0.7280042017387421,0.01352486642927936,9.180545402953892e-4
530,53.27027873778296,0.13072338155977575,0.7284551011064664,0.013530027382524078,0.0025974938388190136
540,53.24761153452474,0.13315212207181887,0.7319263924838445,0.013535400489166648,0.001838163860081868
550,53.250474107674385,0.13062265957634817,0.7320881959182789,0.013540909026715273,0.0012369717874107212
560,53.22825108051045,0.13320307270991755,0.7354590235952229,0.013546542733240723,0.0035229630313158697
570,53.226000144774495,0.13135160793479822,0.7363434931576365,0.013552429513686182,8.488239375711323e-4
580,53.21864719529837,0.1305461200941484,0.7378989058281016,0.013558326353291602,0.003505025099422539
590,53.197892524643144,0.13237806296897692,0.7411601533107989,0.013564512887945857,0.0012935218552523333
600,53.20084742366815,0.12981331963220918,0.7413155314600541,0.01357077948044613,0.0018755589141360753
610,53.17392392151113,0.13322353308270202,0.745296047623331,0.013577226677169395,0.002808349870995909
620,53.17531575360536,0.13060377034407838,0.7457206251513141,0.01358390657715593,9.78024228907687e-4
630,53.16210612869341,0.1311693203269025,0.7479751087007733,0.013590604545547919,0.0040144453547740445
640,53.14752619803793,0.1314628405198893,0.7505003527635257,0.013597606966985367,0.0010002914527383253
650,53.14939635392485,0.12888520307526408,0.7508455083745326,0.013604657347691562,0.002799806896024598
660,53.12241478774128,0.132294402816442,0.7548206782052743,0.01361190988955703,0.0019994561913357876
670,53.12631805547437,0.12941896821161777,0.7548722194264652,0.013619330748990395,0.0013444288385964724
680,53.10311317519317,0.1320059164378305,0.7583842879732247,0.013626844322738006,0.0038086957079605157
690,53.096330793445944,0.13070776072169077,0.7599107603799652,0.013634637438175345,9.284733769374044e-4
700,53.088909298640026,0.1296643847075674,0.7615100188957273,0.013642475981150603,0.003798200815145216
710,53.0656065114653,0.13168530687282623,0.7651294785170143,0.013650616434525852,0.0014112303844486013
720,53.06801687260582,0.12888530761857686,0.7654192084048997,0.013658851178902554,0.0020384568235170923
730,53.03791936284387,0.13263562108367177,0.7698238887027171,0.013667282440423761,0.003054369917091677
740,53.0387269766618,0.12969246024064587,0.770404192369854,0.01367597038042267,0.0010669850493693902
750,53.023973902919025,0.1304476297604393,0.7728480652024236,0.013684682935863118,0.004353466028558876
760,53.00761160018825,0.13057590887518072,0.7756738071850913,0.013693717475316204,0.0010914055593074924
770,53.00868887906948,0.12777856412279162,0.7761861802550496,0.01370280308579412,0.003033314738618148
780,52.979211533661314,0.13123930238279743,0.7805276905709935,0.013712111075209726,0.0021716007458528904
790,52.9813215437158,0.12815148336802365,0.7809161723133784,0.013721600557592337,0.0014608830914755665
800,52.95497270587478,0.13093222742400096,0.7848781250952749,0.013731220568295247,0.00412446677715732
810,52.94729459555936,0.1291864162853835,0.7866226207081617,0.013741158709048955,0.0010093908374195347
820,52.94068134211973,0.1279237574243703,0.7881040632065557,0.013751127660791259,0.004091540123059586
830,52.913877284451814,0.13036105594499478,0.7921794699735185,0.013761402952280214,0.0015327475511643968
840,52.91692336546249,0.12708087838452328,0.7924414648939139,0.013771792817098645,0.0022011999902081586
850,52.884692832589295,0.1310817570853892,0.7971016127503012,0.013782368316982454,0.003298703290252681
860,52.884237548351,0.12790390650195274,0.7979189328167272,0.013793215520828793,0.0011560704582152448
870,52.86715582206792,0.12876211122719816,0.8006997328541876,0.013804101418941646,0.004688875008235933
880,52.84862911806164,0.12897009437226925,0.8038281318773663,0.0138153390036502,0.001184098730466426
890,52.84857065338369,0.12634981583230673,0.804464676286694,0.013826620016507586,0.003277067888242254
900,52.81550035999487,0.13024353897199173,0.809260280510825,0.013838149809715525,0.0023580699674102972
910,52.818071796116946,0.12655798226794288,0.8096556559960618,0.013849894529638926,0.0015818531925863943
920,52.791104948336155,0.12937235264621175,0.8136580056163016,0.01386173480007658,0.004445067318308346
930,52.780871647877426,0.12763901035668937,0.8157791516501507,0.01387391466930613,0.0010951505444143715
940,52.7726383967985,0.12633894823754593,0.817500674457031,0.013886135076298217,0.004407860455504201
950,52.74345505150403,0.12896775739967575,0.8218801818188604,0.013898674751294799,0.0016614169900090257
960,52.74631806906631,0.12538014926496607,0.8222049366215822,0.013911352588374037,0.0023753349982045856
970,52.712261171091804,0.1294166831314774,0.8271013055540903,0.013924204246667491,0.003555207570912816
980,52.709453007055004,0.1262425409312961,0.8282606461296287,0.013937356161768546,0.0012516774767609036
990,52.69071360794696,0.1270194144361343,0.8312834044328243,0.01395056004264958,0.005041410771086404
1000,52.66915483851924,0.12748061469056116,0.8348027089310127,0.013964127192790356,0.001283496799495154
1010,52.66811013931847,0.1243728838117004,0.8356655646670944,0.013977772169302367,0.0035221281250932338
1020,52.63056848443448,0.1288857693050165,0.840996377408827,0.013991694421819465,0.002550888829604057
1030,52.63435524357776,0.12419333299091052,0.841373095678782,0.014005846833202424,0.0017007437233606843
1040,52.60354866822973,0.12788978414363156,0.8457668019381991,0.014020094811999402,0.004789073833330579
1050,52.59272079287808,0.1258178081100125,0.8480053960937061,0.014034704993286913,0.001183887821196162
1060,52.58309436509697,0.12437688030327446,0.8499375261652812,0.014049338746341535,0.004729627524564796
1070,52.550166333892996,0.12725834269010364,0.8548000558682132,0.014064336659279827,0.001794286503175298
1080,52.553180949921526,0.12323865122987343,0.8551419351604036,0.014079467345189278,0.0025513035490329493
1090,52.513798007988974,0.12818519691164992,0.8606483730853898,0.014094793316452728,0.0038394743431684657
1100,52.51212529973623,0.12415330007668307,0.8617542911974407,0.014110445964468947,0.0013485437677884793
1110,52.49027071747231,0.1254408113536343,0.8651220006441529,0.014126139164579374,0.005419626761921146
1120,52.46705656465063,0.12563124428385092,0.868898419891918,0.014142236301092063,0.0013849686288766947
1130,52.46581255003663,0.12203395523353229,0.869848782594985,0.01415840524923704,0.0037682689748784375
1140,52.42664680505608,0.12649388942584616,0.8753742121902788,0.014174844152979203,0.0027330870171370057
1150,52.428729543292896,0.12222456435227272,0.8758854132297439,0.014191508927144584,0.0018290659724569999
1160,52.393995537584026,0.12613324513094137,0.8807997713110214,0.014208293930297797,0.005139759401511355
1170,52.38251861311111,0.12372114191842225,0.8831464402643057,0.014225461880924243,0.0012739920362437461
1180,52.36896870119571,0.12242403132364828,0.8856331681793874,0.014242683086334975,0.005066296749107334
1190,52.334269158981904,0.1253645942965816,0.890684919645265,0.01426029017532017,0.0019304885467449492
1200,52.334148764737094,0.12135715044443963,0.8914798306896061,0.014278036541941317,0.002740122970085972
1210,52.29189626615134,0.12635434924093022,0.8973444334275146,0.014296024290588965,0.004120825917703485
1220,52.288804626055516,0.12230898734953363,0.8986145280345913,0.014314332728131407,0.0014520730581286203
1230,52.2648006304257,0.12353793647251292,0.9022604940400212,0.014332695485896373,0.0058019212888903516
1240,52.238998772365896,0.12372603202143419,0.9063675713167781,0.014351486153012015,0.0014902855547721096
1250,52.2350988656042,0.12021097033695538,0.9076652910481805,0.014370350191479775,0.004039459315572365
1260,52.191552001338096,0.12499327271778321,0.9137295092297951,0.01438954144544133,0.002942004314952521
1270,52.19207883711966,0.12046693023021472,0.9144761187872122,0.014408965000544827,0.001966863456289907
1280,52.15422468000689,0.124472092880362,0.9197733977942206,0.014428530908357844,0.005511907244310588
1290,52.14115499679066,0.12176242573035494,0.9223516807676274,0.014448502398284154,0.001369617197061998
1300,52.126531555609574,0.12034248336487802,0.9249511135769544,0.01446852095361355,0.005411135377064841
1310,52.08864051802086,0.12322699089476788,0.9304215784559173,0.014488956087866042,0.0020689797781163525
1320,52.088293606977906,0.11878483760005913,0.9312658841383068,0.01450952626727528,0.002920444698174045
1330,52.03986121963375,0.12473084206960669,0.937827459965042,0.01453037134866076,0.0044204706332239135
1340,52.035176967126304,0.12040379326682743,0.9393288651041102,0.014551555294379931,0.0015590954029989516
1350,52.006171517849495,0.12169677753555577,0.9436838543226508,0.014572834817520308,0.006204975574788376
1360,51.9792781524103,0.1214744692705714,0.9479419120705398,0.014594567278920029,0.0015959447690325347
1370,51.97311897263945,0.11775676339264601,0.9495613373800803,0.014616380509239142,0.004301286122053715
1380,51.926040073289485,0.12280848266946034,0.9560205276552108,0.014638544775264436,0.0031443434219575006
1390,51.92586511204108,0.1179441526735245,0.9568587478309152,0.014660950654734096,0.0020973536437082388
1400,51.88487167568492,0.12224003112768898,0.9624898155345855,0.01468350152836407,0.005873093619421491
1410,51.87017467377183,0.11929534029584395,0.965275004995527,0.014706475635729471,0.0014624359867378616
1420,51.85398118013395,0.11778229250667742,0.9680476384114804,0.014729494845813347,0.005744504700801809
1430,51.81182482751542,0.12105916374375125,0.9740078064918724,0.014752950414272947,0.0022106299313756333
1440,51.81300948837403,0.1161162293790757,0.9746053823662477,0.014776547806944417,0.0031004657539055788
1450,51.76300549763965,0.12204943504882244,0.9813136678054164,0.014800362834837382,0.0046897518002572665
1460,51.75905589954867,0.11711187982381682,0.9827218829361183,0.014824555012986849,0.0016494368541210675
1470,51.7299489700378,0.11852141256728929,0.9869585224841133,0.014848773827039113,0.006540015749457232
1480,51.699123207118895,0.11859754759724149,0.9916699270289583,0.014873485650696782,0.001692621114431819
1490,51.694831198683026,0.11478600704288394,0.9929048704766071,0.014898238760383917,0.0045371375097234415
1500,51.64159304840607,0.1209548548812819,1.0000093591912769,0.014923344379385826,0.0033512949175360436
1510,51.643197677954355,0.11533160158130287,1.0006168225444383,0.014948718308811677,0.002221866750330452
1520,51.59894270447768,0.12004251121082762,1.0065758586811198,0.014974196765945772,0.006226112339865515
1530,51.58238147109089,0.11667704269452864,1.0096270613427063,0.015000155654739574,0.001550372421884533
1540,51.56656725054671,0.11499551591468068,1.012262292084788,0.015026117273297314,0.006052473668336706
1550,51.52073875908634,0.11871255499383923,1.0185979550180622,0.015052519928358116,0.002344148022416007
1560,51.52128128161468,0.11332030472924966,1.0192861612147976,0.015079078023341828,0.0032688111285061115
1570,51.46794714203007,0.11980442362040954,1.0262827386088662,0.015105856927217252,0.004963783371171832
1580,51.461424461574765,0.11483916586914965,1.0279975213697898,0.01513302741318813,0.0017485501648111781
1590,51.42956175850753,0.11663331142518366,1.0324760758273184,0.015160243933349226,0.006927678019185797
1600,51.39679314777211,0.11662295151637188,1.0373949393937756,0.015187951704606193,0.0017973979553478651
1610,51.39086376989456,0.11274022210600779,1.0387852908612092,0.015215712457238116,0.004798441514487763
1620,51.33527269152886,0.11883917017815257,1.046139791891656,0.015243823150408623,0.0035471940459080955
1630,51.33378629921189,0.11318590924009225,1.0471356911319165,0.015272221073904938,0.0023511951410281166
1640,51.285398190003164,0.11827686542852596,1.0535350501921255,0.015300766549749044,0.006594749707551432
1650,51.267507253707464,0.11469070321185125,1.0567230601363835,0.015329772092357405,0.0016434197418638058
1660,51.250100422248906,0.11290837128474696,1.0595049560977863,0.015358801887949443,0.006385442563145752
1670,51.201429166594565,0.11653801098968244,1.0661639028397496,0.015388281887303552,0.0024776081892061846
